power_kW,c_mean_mgNm3,c_median_mgNm3,c_p95_mgNm3,compliance_probability,dust_load_index,feasible,regime,limit_mgNm3,global_iterations,local_success,design_confidence,voltage_upper_factor,verification_repair,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,history_power_mean_kW,saving_vs_history_pct
1848.0325262592492,6.734097468328434,6.613597209273427,9.626560330903946,0.9662,0.902897833825372,True,0,10.0,90,True,0.975,1.1,False,65.50999462710058,60.85403170078588,53.15449307697019,56.39572956692323,289.9999999999984,288.99999999999517,505.99999999999994,510.0,1668.4366666666667,-10.764319867855283
2072.008241791688,6.1776658965602556,6.112491828972445,9.590498552508798,0.968,1.0982096871786078,True,1,10.0,90,True,0.975,1.1,False,68.74602960382222,73.12583813242087,58.41126828082196,56.122023461432704,289.9999999999996,288.99999999999966,506.0,510.0,1826.2083920187795,-13.45957289689099
1855.094317966829,4.8224579603007545,4.269731883774408,9.492931382011863,0.9689,1.257071639878449,True,2,10.0,90,True,0.975,1.1,False,64.62078498905333,61.374468609977,55.90067017955843,54.939563498533374,289.99999999999994,288.9999999998638,505.999999999922,509.9999999999992,1602.8751584283905,-15.735421327867977
2000.9142397121718,3.9295694613473993,3.036636848088831,8.718447681678496,0.9788,1.4499999999998376,True,3,10.0,90,True,0.975,1.1,False,68.79494463206943,72.1728701151393,54.10596641300009,53.360216357749174,285.2689875982156,285.3493954642525,506.0,503.4979858269475,1772.3654489164085,-12.895127860650515
2229.651777772437,4.473896955432423,3.7634709174581404,9.370018371887303,0.9653,1.4499999999849906,True,4,10.0,90,True,0.975,1.1,False,75.91656463637278,68.33299835578902,62.025176494087994,58.274949734390155,258.57264500491976,257.96876542824816,456.13197450060784,454.23650910564754,1923.5180533751961,-15.915302893054124
1968.0644485448265,6.306344989430802,6.057205596981387,9.623632587910555,0.9639,1.4499999999994888,True,5,10.0,90,True,0.975,1.1,False,65.12536108798744,68.05194734401083,55.74265891483027,50.11931169621944,254.90539872287243,255.18779099191568,450.43749560067107,446.66328222791105,1691.1372377622379,-16.375206257596624
2052.7378920494357,6.828992224200949,6.780761927839388,9.662352041321396,0.9678,1.4499999999859616,True,6,10.0,90,True,0.975,1.1,False,69.41885711342363,67.33190094362622,54.59905710653352,56.00180453339475,254.7470300966604,254.56068951942186,449.13746720351304,445.3065504984756,1805.110889443059,-13.718104746616337
2049.123748831712,7.068182257377969,7.0670234904328515,9.616968708264958,0.9701,1.4499999999999926,True,7,10.0,90,True,0.975,1.1,False,69.50374880532478,70.49464767976991,52.19168510487734,52.373832965880126,250.17930211567844,250.08031305475325,439.47030199474136,434.03303899895565,1866.8557471264369,-9.763368272338752
