regime,label,parameter,parameter_type,direction,delta_power_kW,p95_reduction_mgNm3,reduction_per_added_kW,dust_load_relief,dust_relief_per_added_kW,dust_load_index,relative_dust_slack,dust_constraint_active,primary_action_class,primary_parameter
7,R8,U2_kV,电压,提高1%,8.142022929188443,0.5018569512606277,0.06163787005088309,0.0,0.0,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
7,R8,U3_kV,电压,提高1%,4.382782923505147,0.2643134006515986,0.06030720783228136,0.0,0.0,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
7,R8,U1_kV,电压,提高1%,8.275588633626285,0.48583819432496256,0.05870738817911408,0.0,0.0,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
7,R8,U4_kV,电压,提高1%,5.302741849536687,0.29409051992062984,0.055460086171519964,0.0,0.0,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
7,R8,T2_s,振打周期,缩短1%,2.175913127779495,0.010972317363476591,0.005042626575204209,0.004484911121254154,0.002061162766103156,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
7,R8,T1_s,振打周期,缩短1%,2.169689901467791,0.008592177302032766,0.003960094618231008,0.004472856293247673,0.0020615186945479144,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
7,R8,T4_s,振打周期,缩短1%,1.2413699615099176,0.001717766161283052,0.0013837664955205446,0.002753634951921491,0.002218222638940093,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
7,R8,T3_s,振打周期,缩短1%,1.2570352027782974,0.0015200063781666273,0.0012091995314109831,0.0027885976335768614,0.0022183926332480642,1.450000000000002,-1.3782078926381254e-15,True,周期优先,T3_s
