power_kW,c_mean_mgNm3,c_median_mgNm3,c_p95_mgNm3,compliance_probability,dust_load_index,feasible,regime,limit_mgNm3,global_iterations,local_success,design_confidence,voltage_upper_factor,verification_repair,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,history_power_mean_kW,saving_vs_history_pct
1967.9774844930394,3.220606138582136,3.157945673969075,4.69419251062274,0.974,0.9028978338253126,True,0,5.0,90,True,0.975,1.1,True,70.54069206793942,67.10513719125554,55.24763950265908,53.672369112176675,289.99999999999994,288.9999999999999,505.9999999999891,509.99999999981833,1668.4366666666667,-17.95338257728528
2181.999349805839,3.04106891343879,2.9836234738356655,4.826002247385247,0.9644,1.0982096871782643,True,1,5.0,90,True,0.975,1.1,False,70.53251627384758,75.69959683931343,59.932784504759525,60.25528396850104,290.0,288.99999999999955,505.9999999991701,510.0,1826.2083920187795,-19.48249495194526
1962.0256301063819,2.372481855275075,2.0436194145418725,4.827187498212574,0.962,1.2570716398786692,True,2,5.0,90,True,0.975,1.1,False,67.37221660931017,69.22282963121776,54.01124658887571,55.60045257318495,290.0,289.0,506.0,510.0,1602.8751584283905,-22.406640329377634
2105.9816990822446,1.947967208093717,1.4454526999702197,4.557930390457856,0.9711,1.4500000000000062,True,3,5.0,90,True,0.975,1.1,False,71.02201127001271,71.9829098571158,59.192150754174065,56.79769231082139,285.37980495771757,284.8184548829747,505.9999997901073,504.68733451766224,1772.3654489164085,-18.82322014174915
2338.381828281028,2.1174739103379383,1.7337777296763688,4.687854503482094,0.9678,1.4500000000004774,True,4,5.0,90,True,0.975,1.1,False,70.65221124214389,77.97019350392748,64.10021034689761,61.4020768030053,258.0044212282711,257.5865436692593,458.26803224551855,454.78325822884835,1923.5180533751961,-21.567968867142714
2068.492342765772,3.1015769086587404,2.934084252339601,4.854893855329838,0.9594,1.4500000000002349,True,5,5.0,90,True,0.975,1.1,False,68.96678745921034,64.50210078845724,59.95208802868934,56.261776547701324,255.06840496567256,255.24471559518446,450.1298917034835,446.35039344784553,1691.1372377622379,-22.31368907131755
2165.3910311424193,3.291013890693606,3.2302559791841894,4.827513393079598,0.9678,1.4500000000081543,True,6,5.0,90,True,0.975,1.1,False,71.06583779448135,68.0296687974908,60.65336186651887,58.66069208247066,254.35782163704775,254.20337085669053,450.01366575311806,446.5381096628824,1805.110889443059,-19.958892487237694
2161.2737883062828,3.4466128920106893,3.424123466427946,4.854666404762224,0.9633,1.4500000000000506,True,7,5.0,90,True,0.975,1.1,False,74.97576159374493,70.70856707513944,54.696169511327064,54.543209671234806,249.7997952366599,249.65999421939082,440.6623649145754,435.099577677184,1866.8557471264369,-15.770797590174267
